date,avg_price,last_price,market_value,order_book_id,quantity,symbol
2016-11-28,17.47,18.65,197690.0,600036.XSHG,10600.0,招商银行
2016-11-29,13.122,9.62,362481.6,000001.XSHE,37680.0,平安银行
2016-11-29,17.47,18.75,198750.0,600036.XSHG,10600.0,招商银行
2016-11-30,13.122,9.55,359844.0,000001.XSHE,37680.0,平安银行
2016-11-30,17.47,18.55,196630.0,600036.XSHG,10600.0,招商银行
2016-12-01,13.122,9.6,361728.0,000001.XSHE,37680.0,平安银行
2016-12-01,17.47,18.49,195994.0,600036.XSHG,10600.0,招商银行
2016-12-02,13.122,9.55,359844.0,000001.XSHE,37680.0,平安银行
2016-12-02,17.47,18.49,195994.0,600036.XSHG,10600.0,招商银行
2016-12-05,13.122,9.46,356452.8,000001.XSHE,37680.0,平安银行
2016-12-05,17.47,18.66,197796.0,600036.XSHG,10600.0,招商银行
2016-12-06,13.122,9.49,357583.2,000001.XSHE,37680.0,平安银行
2016-12-06,17.47,18.6,197160.0,600036.XSHG,10600.0,招商银行
2016-12-07,13.122,9.48,357206.4,000001.XSHE,37680.0,平安银行
2016-12-07,17.47,18.62,197372.0,600036.XSHG,10600.0,招商银行
2016-12-08,13.122,9.52,358713.6,000001.XSHE,37680.0,平安银行
2016-12-08,17.47,18.76,198856.0,600036.XSHG,10600.0,招商银行
2016-12-09,13.122,9.65,363612.0,000001.XSHE,37680.0,平安银行
2016-12-09,17.47,19.2,203520.0,600036.XSHG,10600.0,招商银行
2016-12-12,13.122,9.5,357960.0,000001.XSHE,37680.0,平安银行
2016-12-12,17.47,19.25,204050.0,600036.XSHG,10600.0,招商银行
2016-12-13,13.122,9.42,354945.6,000001.XSHE,37680.0,平安银行
2016-12-13,17.47,18.88,200128.0,600036.XSHG,10600.0,招商银行
2016-12-14,13.122,9.4,354192.0,000001.XSHE,37680.0,平安银行
2016-12-14,17.47,18.82,199492.0,600036.XSHG,10600.0,招商银行
2016-12-15,13.122,9.25,348540.0,000001.XSHE,37680.0,平安银行
2016-12-15,17.47,18.24,193344.0,600036.XSHG,10600.0,招商银行
2016-12-16,13.122,9.25,348540.0,000001.XSHE,37680.0,平安银行
2016-12-16,17.47,18.18,192708.0,600036.XSHG,10600.0,招商银行
2016-12-19,13.122,9.2,346656.0,000001.XSHE,37680.0,平安银行
2016-12-19,17.47,18.01,190906.0,600036.XSHG,10600.0,招商银行
2016-12-20,13.122,9.11,343264.8,000001.XSHE,37680.0,平安银行
2016-12-20,17.47,17.79,188574.0,600036.XSHG,10600.0,招商银行
2016-12-21,13.122,9.16,345148.8,000001.XSHE,37680.0,平安银行
2016-12-21,17.47,17.81,188786.0,600036.XSHG,10600.0,招商银行
2016-12-22,13.122,9.14,344395.2,000001.XSHE,37680.0,平安银行
2016-12-22,17.47,17.72,187832.0,600036.XSHG,10600.0,招商银行
2016-12-23,13.122,9.08,342134.4,000001.XSHE,37680.0,平安银行
2016-12-23,17.47,17.6,186560.0,600036.XSHG,10600.0,招商银行
2016-12-26,13.122,9.12,343641.6,000001.XSHE,37680.0,平安银行
2016-12-26,17.47,17.75,188150.0,600036.XSHG,10600.0,招商银行
2016-12-27,13.122,9.08,342134.4,000001.XSHE,37680.0,平安银行
2016-12-27,17.47,17.71,187726.0,600036.XSHG,10600.0,招商银行
2016-12-28,13.122,9.06,341380.8,000001.XSHE,37680.0,平安银行
2016-12-28,17.47,17.62,186772.0,600036.XSHG,10600.0,招商银行
2016-12-29,13.122,9.08,342134.4,000001.XSHE,37680.0,平安银行
2016-12-29,17.47,17.49,185394.0,600036.XSHG,10600.0,招商银行
2016-12-30,13.122,9.1,342888.0,000001.XSHE,37680.0,平安银行
2016-12-30,17.47,17.6,186560.0,600036.XSHG,10600.0,招商银行
2017-01-03,13.122,9.16,345148.8,000001.XSHE,37680.0,平安银行
2017-01-03,17.47,17.96,190376.0,600036.XSHG,10600.0,招商银行
2017-01-04,13.122,9.16,345148.8,000001.XSHE,37680.0,平安银行
2017-01-04,17.47,18.02,191012.0,600036.XSHG,10600.0,招商银行
2017-01-05,13.122,9.17,345525.6,000001.XSHE,37680.0,平安银行
2017-01-05,17.47,18.1,191860.0,600036.XSHG,10600.0,招商银行
2017-01-06,13.122,9.13,344018.4,000001.XSHE,37680.0,平安银行
2017-01-06,17.47,17.96,190376.0,600036.XSHG,10600.0,招商银行
2017-01-09,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-01-09,17.47,17.94,190164.0,600036.XSHG,10600.0,招商银行
2017-01-10,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-01-10,17.47,17.94,190164.0,600036.XSHG,10600.0,招商银行
2017-01-11,13.122,9.14,344395.2,000001.XSHE,37680.0,平安银行
2017-01-11,17.47,17.96,190376.0,600036.XSHG,10600.0,招商银行
2017-01-12,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-01-12,17.47,18.0,190800.0,600036.XSHG,10600.0,招商银行
2017-01-13,13.122,9.16,345148.8,000001.XSHE,37680.0,平安银行
2017-01-13,17.47,18.22,193132.0,600036.XSHG,10600.0,招商银行
2017-01-16,13.122,9.14,344395.2,000001.XSHE,37680.0,平安银行
2017-01-16,17.47,18.58,196948.0,600036.XSHG,10600.0,招商银行
2017-01-17,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-01-17,17.47,18.45,195570.0,600036.XSHG,10600.0,招商银行
2017-01-18,13.122,9.17,345525.6,000001.XSHE,37680.0,平安银行
2017-01-18,17.47,18.59,197054.0,600036.XSHG,10600.0,招商银行
2017-01-19,13.122,9.18,345902.4,000001.XSHE,37680.0,平安银行
2017-01-19,17.47,18.52,196312.0,600036.XSHG,10600.0,招商银行
2017-01-20,13.122,9.22,347409.6,000001.XSHE,37680.0,平安银行
2017-01-20,17.47,18.59,197054.0,600036.XSHG,10600.0,招商银行
2017-01-23,13.122,9.22,347409.6,000001.XSHE,37680.0,平安银行
2017-01-23,17.47,18.5,196100.0,600036.XSHG,10600.0,招商银行
2017-01-24,13.122,9.27,349293.6,000001.XSHE,37680.0,平安银行
2017-01-24,17.47,18.87,200022.0,600036.XSHG,10600.0,招商银行
2017-01-25,13.122,9.26,348916.8,000001.XSHE,37680.0,平安银行
2017-01-25,17.47,18.88,200128.0,600036.XSHG,10600.0,招商银行
2017-01-26,13.122,9.33,351554.4,000001.XSHE,37680.0,平安银行
2017-01-26,17.47,19.0,201400.0,600036.XSHG,10600.0,招商银行
2017-02-03,13.122,9.26,348916.8,000001.XSHE,37680.0,平安银行
2017-02-03,17.47,18.7,198220.0,600036.XSHG,10600.0,招商银行
2017-02-06,13.122,9.31,350800.8,000001.XSHE,37680.0,平安银行
2017-02-06,17.47,18.62,197372.0,600036.XSHG,10600.0,招商银行
2017-02-07,13.122,9.3,350424.0,000001.XSHE,37680.0,平安银行
2017-02-07,17.47,18.57,196842.0,600036.XSHG,10600.0,招商银行
2017-02-08,13.122,9.3,350424.0,000001.XSHE,37680.0,平安银行
2017-02-08,17.47,18.6,197160.0,600036.XSHG,10600.0,招商银行
2017-02-09,13.122,9.31,350800.8,000001.XSHE,37680.0,平安银行
2017-02-09,17.47,18.73,198538.0,600036.XSHG,10600.0,招商银行
2017-02-10,13.122,9.33,351554.4,000001.XSHE,37680.0,平安银行
2017-02-10,17.47,18.9,200340.0,600036.XSHG,10600.0,招商银行
2017-02-13,13.122,9.41,354568.8,000001.XSHE,37680.0,平安银行
2017-02-13,17.47,18.97,201082.0,600036.XSHG,10600.0,招商银行
2017-02-14,13.122,9.4,354192.0,000001.XSHE,37680.0,平安银行
2017-02-14,17.47,18.87,200022.0,600036.XSHG,10600.0,招商银行
2017-02-15,13.122,9.45,356076.0,000001.XSHE,37680.0,平安银行
2017-02-15,17.47,19.13,202778.0,600036.XSHG,10600.0,招商银行
2017-02-16,13.122,9.46,356452.8,000001.XSHE,37680.0,平安银行
2017-02-16,17.47,19.14,202884.0,600036.XSHG,10600.0,招商银行
2017-02-17,13.122,9.39,353815.2,000001.XSHE,37680.0,平安银行
2017-02-17,17.47,19.02,201612.0,600036.XSHG,10600.0,招商银行
2017-02-20,13.122,9.56,360220.8,000001.XSHE,37680.0,平安银行
2017-02-20,17.47,19.4,205640.0,600036.XSHG,10600.0,招商银行
2017-02-21,13.122,9.57,360597.6,000001.XSHE,37680.0,平安银行
2017-02-21,17.47,19.41,205746.0,600036.XSHG,10600.0,招商银行
2017-02-22,13.122,9.57,360597.6,000001.XSHE,37680.0,平安银行
2017-02-22,17.47,19.4,205640.0,600036.XSHG,10600.0,招商银行
2017-02-23,13.122,9.51,358336.8,000001.XSHE,37680.0,平安银行
2017-02-23,17.47,19.38,205428.0,600036.XSHG,10600.0,招商银行
2017-02-24,13.122,9.5,357960.0,000001.XSHE,37680.0,平安银行
2017-02-24,17.47,19.43,205958.0,600036.XSHG,10600.0,招商银行
2017-02-27,13.122,9.43,355322.4,000001.XSHE,37680.0,平安银行
2017-02-27,17.47,19.41,205746.0,600036.XSHG,10600.0,招商银行
2017-02-28,13.122,9.48,357206.4,000001.XSHE,37680.0,平安银行
2017-02-28,17.47,19.44,206064.0,600036.XSHG,10600.0,招商银行
2017-03-01,13.122,9.49,357583.2,000001.XSHE,37680.0,平安银行
2017-03-01,17.47,19.34,205004.0,600036.XSHG,10600.0,招商银行
2017-03-02,13.122,9.43,355322.4,000001.XSHE,37680.0,平安银行
2017-03-02,17.47,19.1,202460.0,600036.XSHG,10600.0,招商银行
2017-03-03,13.122,9.4,354192.0,000001.XSHE,37680.0,平安银行
2017-03-03,17.47,19.01,201506.0,600036.XSHG,10600.0,招商银行
2017-03-06,13.122,9.45,356076.0,000001.XSHE,37680.0,平安银行
2017-03-06,17.47,19.06,202036.0,600036.XSHG,10600.0,招商银行
2017-03-07,13.122,9.45,356076.0,000001.XSHE,37680.0,平安银行
2017-03-07,17.47,19.24,203944.0,600036.XSHG,10600.0,招商银行
2017-03-08,13.122,9.42,354945.6,000001.XSHE,37680.0,平安银行
2017-03-08,17.47,19.29,204474.0,600036.XSHG,10600.0,招商银行
2017-03-09,13.122,9.38,353438.4,000001.XSHE,37680.0,平安银行
2017-03-09,17.47,19.05,201930.0,600036.XSHG,10600.0,招商银行
2017-03-10,13.122,9.4,354192.0,000001.XSHE,37680.0,平安银行
2017-03-10,17.47,18.91,200446.0,600036.XSHG,10600.0,招商银行
2017-03-13,13.122,9.44,355699.2,000001.XSHE,37680.0,平安银行
2017-03-13,17.47,19.03,201718.0,600036.XSHG,10600.0,招商银行
2017-03-14,13.122,9.44,355699.2,000001.XSHE,37680.0,平安银行
2017-03-14,17.47,19.1,202460.0,600036.XSHG,10600.0,招商银行
2017-03-15,13.122,9.48,357206.4,000001.XSHE,37680.0,平安银行
2017-03-15,17.47,19.01,201506.0,600036.XSHG,10600.0,招商银行
2017-03-16,13.122,9.52,358713.6,000001.XSHE,37680.0,平安银行
2017-03-16,17.47,19.06,202036.0,600036.XSHG,10600.0,招商银行
2017-03-17,13.122,9.31,350800.8,000001.XSHE,37680.0,平安银行
2017-03-17,17.47,18.81,199386.0,600036.XSHG,10600.0,招商银行
2017-03-20,13.122,9.25,348540.0,000001.XSHE,37680.0,平安银行
2017-03-20,17.47,18.76,198856.0,600036.XSHG,10600.0,招商银行
2017-03-21,13.122,9.24,348163.2,000001.XSHE,37680.0,平安银行
2017-03-21,17.47,18.76,198856.0,600036.XSHG,10600.0,招商银行
2017-03-22,13.122,9.16,345148.8,000001.XSHE,37680.0,平安银行
2017-03-22,17.47,18.52,196312.0,600036.XSHG,10600.0,招商银行
2017-03-23,13.122,9.2,346656.0,000001.XSHE,37680.0,平安银行
2017-03-23,17.47,18.64,197584.0,600036.XSHG,10600.0,招商银行
2017-03-24,13.122,9.19,346279.2,000001.XSHE,37680.0,平安银行
2017-03-24,17.47,18.78,199068.0,600036.XSHG,10600.0,招商银行
2017-03-27,13.122,9.14,344395.2,000001.XSHE,37680.0,平安银行
2017-03-27,17.47,19.1,202460.0,600036.XSHG,10600.0,招商银行
2017-03-28,13.122,9.12,343641.6,000001.XSHE,37680.0,平安银行
2017-03-28,17.47,18.97,201082.0,600036.XSHG,10600.0,招商银行
2017-03-29,13.122,9.11,343264.8,000001.XSHE,37680.0,平安银行
2017-03-29,17.47,19.09,202354.0,600036.XSHG,10600.0,招商银行
2017-03-30,13.122,9.08,342134.4,000001.XSHE,37680.0,平安银行
2017-03-30,17.47,19.02,201612.0,600036.XSHG,10600.0,招商银行
2017-03-31,13.122,9.17,345525.6,000001.XSHE,37680.0,平安银行
2017-03-31,17.47,19.17,203202.0,600036.XSHG,10600.0,招商银行
2017-04-05,13.122,9.21,347032.8,000001.XSHE,37680.0,平安银行
2017-04-05,17.47,19.07,202142.0,600036.XSHG,10600.0,招商银行
2017-04-06,13.122,9.2,346656.0,000001.XSHE,37680.0,平安银行
2017-04-06,17.47,19.04,201824.0,600036.XSHG,10600.0,招商银行
2017-04-07,13.122,9.2,346656.0,000001.XSHE,37680.0,平安银行
2017-04-07,17.47,18.89,200234.0,600036.XSHG,10600.0,招商银行
2017-04-10,13.122,9.18,345902.4,000001.XSHE,37680.0,平安银行
2017-04-10,17.47,18.91,200446.0,600036.XSHG,10600.0,招商银行
2017-04-11,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-04-11,17.47,19.02,201612.0,600036.XSHG,10600.0,招商银行
2017-04-12,13.122,9.12,343641.6,000001.XSHE,37680.0,平安银行
2017-04-12,17.47,19.05,201930.0,600036.XSHG,10600.0,招商银行
2017-04-13,13.122,9.12,343641.6,000001.XSHE,37680.0,平安银行
2017-04-13,17.47,18.92,200552.0,600036.XSHG,10600.0,招商银行
2017-04-14,13.122,9.08,342134.4,000001.XSHE,37680.0,平安银行
2017-04-14,17.47,18.82,199492.0,600036.XSHG,10600.0,招商银行
2017-04-17,13.122,9.1,342888.0,000001.XSHE,37680.0,平安银行
2017-04-17,17.47,18.88,200128.0,600036.XSHG,10600.0,招商银行
2017-04-18,13.122,9.05,341004.0,000001.XSHE,37680.0,平安银行
2017-04-18,17.47,18.6,197160.0,600036.XSHG,10600.0,招商银行
2017-04-19,13.122,8.91,335728.8,000001.XSHE,37680.0,平安银行
2017-04-19,17.47,18.46,195676.0,600036.XSHG,10600.0,招商银行
2017-04-20,13.122,8.92,336105.6,000001.XSHE,37680.0,平安银行
2017-04-20,17.47,18.39,194934.0,600036.XSHG,10600.0,招商银行
2017-04-21,13.122,8.97,337989.6,000001.XSHE,37680.0,平安银行
2017-04-21,17.47,18.8,199280.0,600036.XSHG,10600.0,招商银行
2017-04-24,13.122,8.93,336482.4,000001.XSHE,37680.0,平安银行
2017-04-24,17.47,18.91,200446.0,600036.XSHG,10600.0,招商银行
2017-04-25,13.122,9.0,339120.0,000001.XSHE,37680.0,平安银行
2017-04-25,17.47,18.96,200976.0,600036.XSHG,10600.0,招商银行
2017-04-26,13.122,8.99,338743.2,000001.XSHE,37680.0,平安银行
2017-04-26,17.47,19.11,202566.0,600036.XSHG,10600.0,招商银行
2017-04-27,13.122,8.97,337989.6,000001.XSHE,37680.0,平安银行
2017-04-27,17.47,18.98,201188.0,600036.XSHG,10600.0,招商银行
2017-04-28,13.122,8.99,338743.2,000001.XSHE,37680.0,平安银行
2017-04-28,17.47,19.13,202778.0,600036.XSHG,10600.0,招商银行
2017-05-02,13.122,8.94,336859.2,000001.XSHE,37680.0,平安银行
2017-05-02,17.47,19.01,201506.0,600036.XSHG,10600.0,招商银行
2017-05-03,13.122,8.91,335728.8,000001.XSHE,37680.0,平安银行
2017-05-03,17.47,18.93,200658.0,600036.XSHG,10600.0,招商银行
2017-05-04,13.122,8.74,329323.2,000001.XSHE,37680.0,平安银行
2017-05-04,17.47,18.75,198750.0,600036.XSHG,10600.0,招商银行
2017-05-05,13.122,8.63,325178.4,000001.XSHE,37680.0,平安银行
2017-05-05,17.47,18.8,199280.0,600036.XSHG,10600.0,招商银行
2017-05-08,13.122,8.57,322917.6,000001.XSHE,37680.0,平安银行
2017-05-08,17.47,18.79,199174.0,600036.XSHG,10600.0,招商银行
2017-05-09,13.122,8.64,325555.2,000001.XSHE,37680.0,平安银行
2017-05-09,17.47,18.79,199174.0,600036.XSHG,10600.0,招商银行
2017-05-10,13.122,8.67,326685.6,000001.XSHE,37680.0,平安银行
2017-05-10,17.47,19.02,201612.0,600036.XSHG,10600.0,招商银行
2017-05-11,13.122,8.7,327816.0,000001.XSHE,37680.0,平安银行
2017-05-11,17.47,19.26,204156.0,600036.XSHG,10600.0,招商银行
2017-05-12,13.122,8.9,335352.0,000001.XSHE,37680.0,平安银行
2017-05-12,17.47,20.34,215604.0,600036.XSHG,10600.0,招商银行
2017-05-15,13.122,8.86,333844.8,000001.XSHE,37680.0,平安银行
2017-05-15,17.47,20.67,219102.0,600036.XSHG,10600.0,招商银行
2017-05-16,13.122,8.84,333091.2,000001.XSHE,37680.0,平安银行
2017-05-16,17.47,20.49,217194.0,600036.XSHG,10600.0,招商银行
2017-05-17,13.122,8.77,330453.6,000001.XSHE,37680.0,平安银行
2017-05-17,17.47,20.19,214014.0,600036.XSHG,10600.0,招商银行
2017-05-18,13.122,8.73,328946.4,000001.XSHE,37680.0,平安银行
2017-05-18,17.47,20.25,214650.0,600036.XSHG,10600.0,招商银行
2017-05-19,13.122,8.69,327439.2,000001.XSHE,37680.0,平安银行
2017-05-19,17.47,20.53,217618.0,600036.XSHG,10600.0,招商银行
2017-05-22,13.122,8.68,327062.4,000001.XSHE,37680.0,平安银行
2017-05-22,17.47,20.89,221434.0,600036.XSHG,10600.0,招商银行
2017-05-23,13.122,8.79,331207.2,000001.XSHE,37680.0,平安银行
2017-05-23,17.47,21.83,231398.0,600036.XSHG,10600.0,招商银行
2017-05-24,13.122,8.81,331960.8,000001.XSHE,37680.0,平安银行
2017-05-24,17.47,21.91,232246.0,600036.XSHG,10600.0,招商银行
2017-05-25,13.122,9.1,342888.0,000001.XSHE,37680.0,平安银行
2017-05-25,17.47,22.95,243270.0,600036.XSHG,10600.0,招商银行
2017-05-26,13.122,9.1,342888.0,000001.XSHE,37680.0,平安银行
2017-05-26,17.47,22.64,239984.0,600036.XSHG,10600.0,招商银行
2017-05-31,13.122,9.2,346656.0,000001.XSHE,37680.0,平安银行
2017-05-31,17.47,22.42,237652.0,600036.XSHG,10600.0,招商银行
2017-06-01,13.122,9.19,346279.2,000001.XSHE,37680.0,平安银行
2017-06-01,17.47,22.59,239454.0,600036.XSHG,10600.0,招商银行
2017-06-02,13.122,9.17,345525.6,000001.XSHE,37680.0,平安银行
2017-06-02,17.47,22.16,234896.0,600036.XSHG,10600.0,招商银行
2017-06-05,13.122,9.03,340250.4,000001.XSHE,37680.0,平安银行
2017-06-05,17.47,21.98,232988.0,600036.XSHG,10600.0,招商银行
2017-06-06,13.122,9.04,340627.2,000001.XSHE,37680.0,平安银行
2017-06-06,17.47,21.93,232458.0,600036.XSHG,10600.0,招商银行
2017-06-07,13.122,9.13,344018.4,000001.XSHE,37680.0,平安银行
2017-06-07,17.47,22.52,238712.0,600036.XSHG,10600.0,招商银行
2017-06-08,13.122,9.13,344018.4,000001.XSHE,37680.0,平安银行
2017-06-08,17.47,22.74,241044.0,600036.XSHG,10600.0,招商银行
2017-06-09,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-06-09,17.47,22.91,242846.0,600036.XSHG,10600.0,招商银行
2017-06-12,13.122,9.11,343264.8,000001.XSHE,37680.0,平安银行
2017-06-12,17.47,22.84,242104.0,600036.XSHG,10600.0,招商银行
2017-06-13,13.122,9.12,343641.6,000001.XSHE,37680.0,平安银行
2017-06-13,17.47,22.49,238394.0,600036.XSHG,10600.0,招商银行
2017-06-14,13.122,9.08,342134.4,000001.XSHE,37680.0,平安银行
2017-06-14,16.73,21.3,225780.0,600036.XSHG,10600.0,招商银行
2017-06-15,13.122,9.04,340627.2,000001.XSHE,37680.0,平安银行
2017-06-15,16.73,20.93,221858.0,600036.XSHG,10600.0,招商银行
2017-06-16,13.122,9.02,339873.6,000001.XSHE,37680.0,平安银行
2017-06-16,16.73,20.81,220586.0,600036.XSHG,10600.0,招商银行
2017-06-19,13.122,9.13,344018.4,000001.XSHE,37680.0,平安银行
2017-06-19,16.73,21.16,224296.0,600036.XSHG,10600.0,招商银行
2017-06-20,13.122,9.12,343641.6,000001.XSHE,37680.0,平安银行
2017-06-20,16.73,21.08,223448.0,600036.XSHG,10600.0,招商银行
2017-06-21,13.122,9.15,344772.0,000001.XSHE,37680.0,平安银行
2017-06-21,16.73,21.31,225886.0,600036.XSHG,10600.0,招商银行
2017-06-22,13.122,9.25,348540.0,000001.XSHE,37680.0,平安银行
2017-06-22,16.73,22.73,240938.0,600036.XSHG,10600.0,招商银行
2017-06-23,13.122,9.25,348540.0,000001.XSHE,37680.0,平安银行
2017-06-23,16.73,23.03,244118.0,600036.XSHG,10600.0,招商银行
2017-06-26,13.122,9.3,350424.0,000001.XSHE,37680.0,平安银行
2017-06-26,16.73,23.04,244224.0,600036.XSHG,10600.0,招商银行
2017-06-27,13.122,9.36,352684.8,000001.XSHE,37680.0,平安银行
2017-06-27,16.73,24.36,258216.0,600036.XSHG,10600.0,招商银行
2017-06-28,13.122,9.43,355322.4,000001.XSHE,37680.0,平安银行
2017-06-28,16.73,23.8,252280.0,600036.XSHG,10600.0,招商银行
2017-06-29,13.122,9.43,355322.4,000001.XSHE,37680.0,平安银行
2017-06-29,16.73,24.15,255990.0,600036.XSHG,10600.0,招商银行
2017-06-30,13.122,9.39,353815.2,000001.XSHE,37680.0,平安银行
2017-06-30,16.73,23.91,253446.0,600036.XSHG,10600.0,招商银行
2017-07-03,13.122,9.4,354192.0,000001.XSHE,37680.0,平安银行
2017-07-03,16.73,23.52,249312.0,600036.XSHG,10600.0,招商银行
2017-07-04,13.122,9.34,351931.2,000001.XSHE,37680.0,平安银行
2017-07-04,16.73,23.0,243800.0,600036.XSHG,10600.0,招商银行
2017-07-05,13.122,9.37,353061.6,000001.XSHE,37680.0,平安银行
2017-07-05,16.73,23.9,253340.0,600036.XSHG,10600.0,招商银行
2017-07-06,13.122,9.4,354192.0,000001.XSHE,37680.0,平安银行
2017-07-06,16.73,23.96,253976.0,600036.XSHG,10600.0,招商银行
2017-07-07,13.122,9.47,356829.6,000001.XSHE,37680.0,平安银行
2017-07-07,16.73,23.26,246556.0,600036.XSHG,10600.0,招商银行
2017-07-10,13.122,9.59,361351.2,000001.XSHE,37680.0,平安银行
2017-07-10,16.73,23.26,246556.0,600036.XSHG,10600.0,招商银行
2017-07-11,13.122,10.25,386220.0,000001.XSHE,37680.0,平安银行
2017-07-11,16.73,24.08,255248.0,600036.XSHG,10600.0,招商银行
2017-07-12,13.122,10.34,389611.2,000001.XSHE,37680.0,平安银行
2017-07-12,16.73,24.34,258004.0,600036.XSHG,10600.0,招商银行
2017-07-13,13.122,10.9,410712.0,000001.XSHE,37680.0,平安银行
2017-07-13,16.73,24.9,263940.0,600036.XSHG,10600.0,招商银行
2017-07-14,13.122,10.9,410712.0,000001.XSHE,37680.0,平安银行
2017-07-14,16.73,25.18,266908.0,600036.XSHG,10600.0,招商银行
2017-07-17,13.122,10.81,407320.8,000001.XSHE,37680.0,平安银行
2017-07-17,16.73,25.11,266166.0,600036.XSHG,10600.0,招商银行
2017-07-18,13.122,11.05,416364.0,000001.XSHE,37680.0,平安银行
2017-07-18,16.73,24.52,259912.0,600036.XSHG,10600.0,招商银行
2017-07-19,13.122,11.09,417871.2,000001.XSHE,37680.0,平安银行
2017-07-19,16.73,25.22,267332.0,600036.XSHG,10600.0,招商银行
2017-07-20,13.122,10.97,413349.6,000001.XSHE,37680.0,平安银行
2017-07-20,16.73,25.2,267120.0,600036.XSHG,10600.0,招商银行
2017-07-21,12.965,10.89,410335.2,000001.XSHE,37680.0,平安银行
2017-07-21,16.73,24.74,262244.0,600036.XSHG,10600.0,招商银行
2017-07-24,12.965,10.95,412596.0,000001.XSHE,37680.0,平安银行
2017-07-24,16.73,25.71,272526.0,600036.XSHG,10600.0,招商银行
2017-07-25,12.965,11.0,414480.0,000001.XSHE,37680.0,平安银行
2017-07-25,16.73,25.53,270618.0,600036.XSHG,10600.0,招商银行
2017-07-26,12.965,10.74,404683.2,000001.XSHE,37680.0,平安银行
2017-07-26,16.73,25.46,269876.0,600036.XSHG,10600.0,招商银行
2017-07-27,12.965,10.59,399031.2,000001.XSHE,37680.0,平安银行
2017-07-27,16.73,25.9,274540.0,600036.XSHG,10600.0,招商银行
2017-07-28,12.965,10.74,404683.2,000001.XSHE,37680.0,平安银行
2017-07-28,16.73,25.78,273268.0,600036.XSHG,10600.0,招商银行
2017-07-31,12.965,10.67,402045.6,000001.XSHE,37680.0,平安银行
2017-07-31,16.73,25.57,271042.0,600036.XSHG,10600.0,招商银行
2017-08-01,12.965,11.04,415987.2,000001.XSHE,37680.0,平安银行
2017-08-01,16.73,26.14,277084.0,600036.XSHG,10600.0,招商银行
2017-08-02,12.965,11.15,420132.0,000001.XSHE,37680.0,平安银行
2017-08-02,16.73,26.62,282172.0,600036.XSHG,10600.0,招商银行
2017-08-03,12.965,11.01,414856.8,000001.XSHE,37680.0,平安银行
2017-08-03,16.73,25.89,274434.0,600036.XSHG,10600.0,招商银行
2017-08-04,12.965,11.17,420885.6,000001.XSHE,37680.0,平安银行
2017-08-04,16.73,25.52,270512.0,600036.XSHG,10600.0,招商银行
2017-08-07,12.965,11.0,414480.0,000001.XSHE,37680.0,平安银行
2017-08-07,16.73,25.98,275388.0,600036.XSHG,10600.0,招商银行
2017-08-08,12.965,11.05,416364.0,000001.XSHE,37680.0,平安银行
2017-08-08,16.73,25.85,274010.0,600036.XSHG,10600.0,招商银行
2017-08-09,12.965,10.73,404306.4,000001.XSHE,37680.0,平安银行
2017-08-09,16.73,25.54,270724.0,600036.XSHG,10600.0,招商银行
2017-08-10,12.965,10.62,400161.6,000001.XSHE,37680.0,平安银行
2017-08-10,16.73,25.14,266484.0,600036.XSHG,10600.0,招商银行
2017-08-11,12.965,10.02,377553.6,000001.XSHE,37680.0,平安银行
2017-08-11,16.73,24.49,259594.0,600036.XSHG,10600.0,招商银行
2017-08-14,12.965,10.22,385089.6,000001.XSHE,37680.0,平安银行
2017-08-14,16.73,24.8,262880.0,600036.XSHG,10600.0,招商银行
2017-08-15,12.965,10.31,388480.8,000001.XSHE,37680.0,平安银行
2017-08-15,16.73,25.53,270618.0,600036.XSHG,10600.0,招商银行
2017-08-16,12.965,10.34,389611.2,000001.XSHE,37680.0,平安银行
2017-08-16,16.73,25.17,266802.0,600036.XSHG,10600.0,招商银行
2017-08-17,12.965,10.42,392625.6,000001.XSHE,37680.0,平安银行
2017-08-17,16.73,25.06,265636.0,600036.XSHG,10600.0,招商银行
2017-08-18,12.965,10.44,393379.2,000001.XSHE,37680.0,平安银行
2017-08-18,16.73,25.42,269452.0,600036.XSHG,10600.0,招商银行
2017-08-21,12.965,10.46,394132.8,000001.XSHE,37680.0,平安银行
2017-08-21,16.73,25.3,268180.0,600036.XSHG,10600.0,招商银行
2017-08-22,12.965,10.65,401292.0,000001.XSHE,37680.0,平安银行
2017-08-22,16.73,25.89,274434.0,600036.XSHG,10600.0,招商银行
2017-08-23,12.965,10.9,410712.0,000001.XSHE,37680.0,平安银行
2017-08-23,16.73,26.52,281112.0,600036.XSHG,10600.0,招商银行
2017-08-24,12.965,10.93,411842.4,000001.XSHE,37680.0,平安银行
2017-08-24,16.73,26.69,282914.0,600036.XSHG,10600.0,招商银行
2017-08-25,12.965,11.11,418624.8,000001.XSHE,37680.0,平安银行
2017-08-25,16.73,27.53,291818.0,600036.XSHG,10600.0,招商银行
